"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"WFS1",8.79235619232625e-06,-0.194134051803638,0.802,0.828,0.185773693987661
"CORO2A",8.81960231463774e-06,0.158368062872112,0.477,0.358,0.186349377305981
"NUBPL",8.83527973518655e-06,0.176536757239703,0.465,0.35,0.186680625524757
"ZXDB",8.84912993676734e-06,0.160101638430411,0.425,0.315,0.186973266433957
"IQSEC2",8.86005401304111e-06,-0.216069684973007,0.35,0.449,0.187204081241546
"COL6A1",8.8854437773461e-06,0.247507853303842,0.927,0.877,0.187740541571546
"ARHGAP4",8.89768748141225e-06,-0.264553526127659,0.477,0.545,0.187999238794759
"MAGI3",8.92365718009075e-06,0.129258811446138,0.24,0.147,0.188547952558137
"ESAM",9.05824860153896e-06,0.154992850488094,0.364,0.254,0.191391734701917
"BSDC1",9.0585595750155e-06,0.178089206962375,0.623,0.514,0.191398305260503
"LIN9",9.0595027832988e-06,0.127382004521402,0.244,0.151,0.19141823430832
"KLF8",9.10128634584904e-06,0.151274806882795,0.401,0.284,0.192301079201444
"LMTK3",9.12729084615832e-06,0.154190491789716,0.323,0.22,0.192850528288479
"FZD1",9.17069011700966e-06,0.155798515320115,0.308,0.207,0.193767511482297
"FIZ1",9.18160695963076e-06,0.1442766542592,0.474,0.349,0.193998173450038
"ZNF865",9.21895909533254e-06,0.133432790505631,0.232,0.142,0.194787386725281
"MIS12",9.23185366578009e-06,-0.189448053959414,0.403,0.51,0.195059836104267
"CHD1L",9.26666658703193e-06,0.155211977135441,0.411,0.298,0.195795398317398
"FAM104B",9.28807556018623e-06,0.148587650413371,0.499,0.38,0.196247748511175
"CLASP1",9.35800748948105e-06,0.157415050352131,0.467,0.345,0.197725340245245
"VCAN",9.36655570965568e-06,0.198550135855571,0.636,0.525,0.197905955589315
"KIF18A",9.38563380397173e-06,0.118582302024761,0.159,0.085,0.198309056644119
"HDAC1",9.55783551195018e-06,0.171731954882916,0.836,0.772,0.201947506531995
"USF2",9.55821731154413e-06,0.144743973935272,0.98,0.948,0.201955573575616
"LMO7",9.57849428583775e-06,0.139762918814444,0.296,0.195,0.202384005765466
"TMEM191B",9.58861444988468e-06,-0.15118330844775,0.139,0.24,0.202597834711613
"ZNF395",9.59527351239396e-06,0.157116153588276,0.487,0.371,0.202738534043372
"PSMD5",9.6068890360057e-06,0.162743225316272,0.579,0.463,0.202983958441765
"USP53",9.65929887446923e-06,0.16246970156335,0.443,0.326,0.20409132591866
"FTCDNL1",9.66087179458777e-06,0.118885121651329,0.164,0.088,0.204124560147845
"CXCL13",9.66583342555475e-06,-0.212530182495265,0.147,0.244,0.204229394448546
"UNG",9.70741466313456e-06,0.190954547977006,0.689,0.58,0.20510796441737
"TRIM46",9.78890325429302e-06,-0.143852127008787,0.144,0.247,0.206829736859957
"CBFA2T3",9.7939836370644e-06,0.152241265829033,0.496,0.376,0.206937080267534
"CKAP2L",9.80009817358036e-06,0.100697118309111,0.178,0.098,0.207066274309579
"ANTXR1",9.84659167604999e-06,0.144813109353012,0.506,0.374,0.20804863552326
"IGFBPL1",9.89175247122033e-06,0.109108660772144,0.147,0.075,0.209002837964414
"NOP58",9.89959904548312e-06,0.170509205436287,0.741,0.633,0.209168628232013
"EPN2",9.95735369404775e-06,0.155548152143577,0.298,0.199,0.210388926201535
"UACA",9.98358603218256e-06,0.1608740237412,0.421,0.307,0.210943189273985
"ARFRP1",1.00323603693409e-05,0.168976008479464,0.765,0.65,0.211973742243804
"ZBTB17",1.00603871481748e-05,0.145867321985491,0.504,0.373,0.212565920053786
"COL4A5",1.00810030090746e-05,0.115503599522191,0.196,0.112,0.213001512578737
"SMC2",1.00935623425654e-05,0.136930603418152,0.428,0.309,0.213266878736065
"CUEDC1",1.02242940649242e-05,0.144712646964952,0.79,0.629,0.216029109297784
"NEURL4",1.02770163573214e-05,-0.204298829657498,0.406,0.503,0.217143078613844
"MFAP5",1.03242188357326e-05,0.162509770897516,0.296,0.196,0.218140419780195
"KRT6B",1.03911129857739e-05,-0.251550972486135,0.051,0.127,0.219553826276416
"RFFL",1.04098047383984e-05,0.121489728313906,0.413,0.286,0.219948764317621
"FILIP1L",1.0424506502461e-05,0.120155957765082,0.188,0.106,0.220259397890499
"NR6A1",1.04370028362256e-05,-0.127577125366072,0.068,0.152,0.22052343292661
"POP4",1.05195937843809e-05,0.177374474400268,0.756,0.645,0.222268497070184
"CECR2",1.06076376552253e-05,0.102166500897438,0.208,0.12,0.224128776017255
"IMPDH1",1.06557640436511e-05,0.14879716681808,0.677,0.547,0.225145638478305
"NCKIPSD",1.07147497381219e-05,-0.195128623372421,0.484,0.571,0.226391947216778
"KLHL24",1.07653734041947e-05,0.171390599937625,0.66,0.528,0.22746157465723
"CENPU",1.08749982004904e-05,0.151999085062506,0.293,0.195,0.229777836978162
"SDK1",1.08942852292412e-05,0.11371298530691,0.181,0.101,0.230185352608638
"SLC35E2A",1.09221544654363e-05,0.119059622302839,0.267,0.168,0.230774201700203
"HBP1",1.09356628686358e-05,0.166839354969593,0.716,0.585,0.231059620751407
"AL022162.1",1.09471222926394e-05,-0.173477289339278,0.186,0.29,0.231301746921178
"SERAC1",1.09652373333379e-05,0.112165793642124,0.196,0.112,0.231684499616095
"NDRG2",1.09927511320649e-05,0.15523858609496,0.914,0.857,0.232265838669398
"ICE1",1.10016658988957e-05,0.136449732035037,0.504,0.373,0.232454198777767
"SNRNP70",1.10255757505149e-05,0.138714807010003,0.99,0.983,0.232959390032628
"CBR1",1.10499957583809e-05,-0.183188230430339,0.337,0.451,0.23347536037883
"DEPTOR",1.11416424370749e-05,0.140685936017364,0.472,0.347,0.235411763052956
"TBX1",1.11598547877729e-05,-0.223959587213194,0.535,0.603,0.235796571810854
"GPATCH4",1.12038969273802e-05,0.166084717635771,0.633,0.51,0.236727138178617
"PLAA",1.1212524929896e-05,0.160706043879464,0.506,0.39,0.236909439243772
"STARD3NL",1.12642318283886e-05,0.150965799375892,0.501,0.384,0.238001954302022
"ZNF3",1.13196621485621e-05,0.12459077793827,0.428,0.302,0.239173141536969
"TIGD5",1.14781739349412e-05,0.173558197398497,0.472,0.359,0.242522337071373
"GLT8D1",1.15380654211555e-05,-0.21039062813235,0.636,0.679,0.243787784283594
"RHEB",1.15968817214301e-05,0.162608931216794,0.831,0.762,0.245030513892097
"BIRC6",1.16001226435538e-05,0.149515451555024,0.667,0.547,0.245098991335649
"DMAC2",1.16123289425839e-05,0.149306933111357,0.655,0.527,0.245356898227855
"ZRANB1",1.17173932696984e-05,0.141095555351831,0.562,0.432,0.247576802395457
"NOP10",1.17655915385871e-05,-0.157400107501917,0.985,0.987,0.248595183618807
"SEC63",1.17759217845089e-05,0.175283226667239,0.756,0.657,0.248813451384888
"NUP98",1.1952474320486e-05,0.16387611310384,0.67,0.535,0.252543829917549
"RFX5",1.19890189463666e-05,-0.211636394386614,0.531,0.614,0.253315981317779
"USB1",1.20205010980892e-05,0.158291440745187,0.465,0.353,0.253981167701527
"ALS2",1.20277522687204e-05,0.12716034556214,0.389,0.271,0.254134377685794
"RUVBL2",1.21396079384921e-05,0.161574424903551,0.951,0.933,0.2564977761324
"ZNF461",1.2186655597264e-05,0.12190041424912,0.242,0.149,0.257491846114592
"MIR29B2CHG",1.23458710462353e-05,0.165001593589969,0.509,0.394,0.260855909335906
"IL20RA",1.23817785428904e-05,-0.130605458173108,0.09,0.181,0.261614598832731
"RAB40C",1.2418423539994e-05,0.154633198770949,0.592,0.473,0.262388870976532
"PPP4R3B",1.24335940428119e-05,0.169014027298554,0.716,0.603,0.262709408530573
"ZDHHC20",1.24458399170723e-05,0.167173875907043,0.545,0.432,0.262968151607821
"MAP3K7",1.25076756083994e-05,0.137025321511465,0.455,0.334,0.264274677929871
"CKAP2",1.25396680157816e-05,0.173311126979423,0.516,0.398,0.264950645505449
"ANKS3",1.25459614074706e-05,0.142900357082806,0.472,0.355,0.265083618578447
"C1QL1",1.25620386893551e-05,0.109818080248795,0.242,0.148,0.265423315467384
"RARS",1.26465697902037e-05,0.163690574915148,0.829,0.732,0.267209373097214
"SOX18",1.26605645366164e-05,0.147237238639201,0.403,0.287,0.267505068094169
"EXOSC8",1.26966056793265e-05,0.153032372955622,0.416,0.306,0.268266581398489
"TLK1",1.27657187053775e-05,0.155135006658992,0.557,0.435,0.269726870525922
"CCNI",1.2772650803952e-05,0.14870979987207,0.932,0.906,0.269873338836702
"AOC1",1.28630812949144e-05,-0.116393900280967,0.042,0.114,0.271784044680247
"FAM200B",1.28884746508797e-05,-0.204984686514184,0.421,0.519,0.272320580898436
"MFSD2A",1.29629078935992e-05,0.101373011992539,0.171,0.094,0.273893280883857
"BLNK",1.29682674121656e-05,0.141418964652904,0.416,0.298,0.274006522151648
"TPM1",1.31164832543342e-05,0.165238415972727,0.775,0.69,0.277138174680828
"CHD1",1.31688896234146e-05,-0.228127360664266,0.582,0.635,0.278245468853126
"GALNT7",1.31707650607711e-05,0.172593274979857,0.653,0.534,0.278285094969033
"ZBTB24",1.32142147700626e-05,0.145971702206359,0.298,0.199,0.279203143876653
"AL451165.2",1.32836871725185e-05,-0.216463488998355,0.443,0.54,0.280671026268144
"TTF1",1.33156391950923e-05,0.131170308298392,0.298,0.197,0.281346140553104
"PPIP5K2",1.33628007574517e-05,0.160000741963247,0.621,0.505,0.282342617204197
"ZNF511",1.35299929011474e-05,0.145495565224846,0.496,0.373,0.285875220008343
"NOC2L",1.37195202816213e-05,0.15349024286026,0.768,0.642,0.289879744030377
"DGKE",1.3721251569225e-05,0.136082666280186,0.45,0.334,0.289916324406156
"TATDN1",1.38310093412146e-05,-0.206311378817068,0.628,0.704,0.292235396370523
"CRIPAK",1.39493964017262e-05,0.134325508164953,0.443,0.322,0.294736796572073
"TMED9",1.39557012527837e-05,-0.139780337452571,0.998,0.996,0.294870011770068
"G6PC3",1.40081819603661e-05,-0.157050732393697,0.978,0.992,0.295978876640575
"AMBP",1.41166512472966e-05,-0.107344472446833,0.037,0.107,0.29827072420413
"PNPLA4",1.41279093819938e-05,-0.198378292050149,0.521,0.614,0.298508597332148
"WDR41",1.41601946014571e-05,0.152169361924979,0.494,0.372,0.299190751734188
"TMEM245",1.41756660608999e-05,0.140432969968666,0.54,0.416,0.299517648200754
"EIF3L",1.42553490737388e-05,-0.230989121980538,0.584,0.666,0.301201270579026
"SHLD3",1.43040618762351e-05,0.0896649361590781,0.125,0.06,0.30223052338297
"ATRAID",1.43290262735488e-05,-0.167311080885614,0.883,0.952,0.302757996133813
"ARHGEF12",1.43520685784143e-05,0.157796929600619,0.787,0.662,0.303244856993316
"WDR97",1.44375869619774e-05,0.0990523590159211,0.164,0.088,0.305051774919621
"INHBA",1.44781001548326e-05,0.142406554380981,0.381,0.269,0.305907778171459
"TCFL5",1.45948865015597e-05,0.130454075856488,0.362,0.252,0.308375356891456
"FBXO46",1.46379786247735e-05,0.160761119136283,0.628,0.51,0.309285850362839
"P2RY2",1.46984125995974e-05,0.123487223211724,0.213,0.128,0.310562759816893
"RPL36",1.47459736773652e-05,-0.0862412585196797,1,1,0.31156767782905
"CCDC112",1.47701046101055e-05,0.142657152433862,0.335,0.231,0.31207754030692
"CHAF1B",1.48123818281068e-05,0.139427202000729,0.315,0.213,0.312970815646069
"PRR7",1.48129940797762e-05,-0.195715694563034,0.32,0.423,0.312983751911592
"RBFA",1.48629805329425e-05,0.166925004080792,0.724,0.603,0.314039915680541
"TOR1B",1.48933855955598e-05,0.152659724545887,0.533,0.406,0.314682344248582
"MEGF9",1.50757017897624e-05,0.148765066580065,0.298,0.202,0.318534503115889
"HSPA2",1.50831418990187e-05,-0.168350158089955,0.205,0.312,0.318691705184367
"CADM4",1.5088122756851e-05,0.150785206117616,0.323,0.221,0.318796945729504
"GTF2H2",1.51008894763395e-05,0.0970815396281844,0.147,0.076,0.319066693745578
"SEZ6L",1.51289432726507e-05,-0.102652777122111,0.034,0.103,0.319659442407836
"LARP4B",1.5183929228292e-05,0.146824179907907,0.907,0.84,0.320821240664581
"CRISPLD2",1.52462541485403e-05,0.153134945490768,0.347,0.242,0.322138103904509
"ANKRD13C",1.53123183737404e-05,0.154389098520387,0.399,0.289,0.323533974918761
"USP40",1.53878629753805e-05,0.161453088402526,0.494,0.381,0.325130156806814
"RNF10",1.55196250830178e-05,0.154773273399201,0.809,0.71,0.327914158379083
"DYRK1A",1.55690286285284e-05,0.179753919082259,0.663,0.564,0.328958005892177
"IL1R2",1.56564821913604e-05,-0.156377885371028,0.117,0.21,0.330805812221254
"FAM27C",1.56651482565668e-05,0.120251022198228,0.198,0.116,0.330988917512999
"ZDHHC7",1.5672377866333e-05,0.157281753143195,0.797,0.693,0.331141671937749
"NRBF2",1.57223657031286e-05,0.130365789602425,0.416,0.298,0.332197864941404
"AGAP1",1.57386693972126e-05,0.160104296171666,0.672,0.546,0.332542345693706
"GPX2",1.57402511153879e-05,-0.124979094196679,0.049,0.123,0.332575765817031
"CUTC",1.57412325404864e-05,0.131635850709885,0.315,0.212,0.332596502347938
"B3GALNT2",1.57445107360813e-05,0.144813109353012,0.516,0.394,0.332665767342662
"SMPD3",1.5763269501564e-05,-0.138401487572146,0.095,0.184,0.333062121298545
"NFE2L3",1.58063795957377e-05,0.132372805434556,0.247,0.154,0.333972994478341
"USP54",1.58378515852146e-05,0.14247688061129,0.325,0.222,0.334637966143998
"SNHG1",1.58986740995003e-05,0.138616678268938,0.567,0.443,0.335923085048342
"SPAG4",1.59742729036821e-05,-0.20453078575074,0.161,0.258,0.337520412181899
"MAP3K21",1.60138080053746e-05,0.124860275450817,0.271,0.175,0.33835574934556
"ERI2",1.60487875300585e-05,0.156787640107558,0.472,0.362,0.339094831722607
"PXDC1",1.60761433528577e-05,0.148233057120413,0.399,0.286,0.33967283290253
"CPD",1.60809235842394e-05,-0.162007820794748,0.892,0.932,0.339773834411394
"PGC",1.61766788838947e-05,-0.318116009184278,0.134,0.222,0.341797048137811
"MPP2",1.61951837342035e-05,-0.18870022259739,0.291,0.394,0.342188037119987
"LINC02593",1.62346198528935e-05,0.112937763625461,0.208,0.123,0.343021282871786
"C14orf119",1.62376186211759e-05,0.176934630803137,0.868,0.785,0.343084643846826
"MRPS34",1.62609313710844e-05,0.134557233014799,0.978,0.962,0.343577218939643
"CTDSP2",1.62658372409592e-05,0.164385991637886,0.902,0.827,0.343680875064228
"STC1",1.62992681764289e-05,-0.240077446909067,0.477,0.571,0.344387237299767
"MAST2",1.63294063664992e-05,-0.202377466134375,0.548,0.615,0.345024027117761
"PYCR2",1.6363944025497e-05,0.176802476063079,0.888,0.815,0.345753773314726
"RNF166",1.64587803940294e-05,0.143396226888245,0.511,0.384,0.347757570945447
"RHEBL1",1.64664022570921e-05,0.0769710615352614,0.105,0.047,0.3479186132901
"STAM2",1.6483358814924e-05,0.171124676667706,0.54,0.436,0.348276888400529
"NADSYN1",1.65251309344922e-05,-0.169546477747743,0.778,0.851,0.349159491514886
"SNAPC3",1.66192287896476e-05,0.168487207851075,0.484,0.375,0.351147685096463
"GLT8D2",1.66329782339899e-05,0.0991611372152531,0.144,0.075,0.351438197105972
"TRIB3",1.66617551016593e-05,0.138692605590722,0.902,0.793,0.35204622354296
"CLUAP1",1.68950498311745e-05,0.144721742201109,0.359,0.254,0.356975507882885
"GREM1",1.69145167808758e-05,0.117160627342781,0.193,0.112,0.357386825063125
"TENT5B",1.69199744429954e-05,0.12307174948628,0.289,0.189,0.357502140006049
"APLNR",1.69433661359254e-05,0.164289663310417,0.308,0.207,0.357996383085968
"NOP53",1.7139392767745e-05,0.152174862710106,0.978,0.963,0.362138229789683
"PANK2",1.71636499056978e-05,0.156121174646963,0.523,0.412,0.362650758857488
"PDZD11",1.71728297521808e-05,0.178509443647027,0.746,0.643,0.362844719833828
"ARMH3",1.71962346669331e-05,0.157014423407127,0.484,0.376,0.363339242277629
"ABCF3",1.72520381249982e-05,0.167482545525733,0.751,0.634,0.364518313543087
"ISLR",1.72810860860157e-05,0.256092098375467,0.682,0.628,0.365132067911426
"CNOT2",1.73159807715547e-05,0.159253928073039,0.878,0.811,0.365869357722179
"GPC4",1.73595400005465e-05,-0.186249781159954,0.23,0.334,0.366789720671547
"DIRC3-AS1",1.74213709494557e-05,0.0868419427495812,0.11,0.051,0.368096146791049
"PCGF3",1.74823859015636e-05,0.163978782179329,0.665,0.559,0.369385331714138
"TCTEX1D2",1.75212766798549e-05,0.155710985562169,0.543,0.431,0.370207054968653
"RHOQ",1.76352151212343e-05,-0.184846691402593,0.406,0.514,0.372614460296559
"RNF139",1.76369222142297e-05,-0.155209979889343,0.841,0.867,0.372650529464459
"ABCB8",1.7681552788705e-05,0.160097546305401,0.579,0.453,0.373593528872548
"UBE2D2",1.77024699710967e-05,0.149133691463335,0.949,0.921,0.374035488019302
"THRA",1.77376323941833e-05,0.138253598477192,0.641,0.518,0.374778434856699
"RSU1",1.78230196826767e-05,0.169078113057325,0.636,0.522,0.376582582875277
"RAB29",1.79254816133571e-05,0.144061165465489,0.726,0.597,0.378747501008623
"USPL1",1.80183192751125e-05,0.141505750088236,0.425,0.313,0.380709067963853
"RB1",1.8096575120056e-05,0.137694054305472,0.665,0.532,0.382362535711663
"EXOC6",1.83466675629121e-05,0.154258592244632,0.443,0.332,0.38764673893677
"MTX2",1.84109526648201e-05,0.141637623994693,0.689,0.55,0.389005018854984
"HUS1",1.84228269449696e-05,0.145080732936226,0.372,0.264,0.389255910520262
"GUSB",1.84274922767325e-05,0.174025391392505,0.687,0.583,0.389354484315082
"GSTCD",1.84393837012054e-05,0.132560360939686,0.286,0.189,0.389605738222768
"PBDC1",1.84806271605138e-05,0.135128610904644,0.438,0.317,0.390477171274496
"USP20",1.85505666854716e-05,0.143691936864353,0.511,0.386,0.391954923497329
"MDP1",1.85897737700015e-05,0.142098007798684,0.452,0.337,0.392783329986361
"ZC3H15",1.90478108345612e-05,0.156722045475722,0.738,0.64,0.402461195123443
"ALKBH6",1.90666402783194e-05,0.144034164126537,0.633,0.511,0.40285904244061
"ACTR5",1.9069598317452e-05,0.120265998193587,0.325,0.219,0.402921542849444
"TIAM2",1.90956796902748e-05,0.101373011992539,0.171,0.095,0.403472616175817
"AL353572.4",1.91330814414018e-05,-0.155269784438479,0.147,0.244,0.404262877775379
"MFGE8",1.919765500248e-05,0.155158337810707,0.633,0.511,0.4056272525474
"ZNF335",1.93142306674055e-05,0.156307084058919,0.582,0.463,0.408090379771611
"TRMT10B",1.93682219852435e-05,0.128820089632988,0.333,0.227,0.40923116232621
"FP475955.3",1.93747872907779e-05,0.129252044567975,0.259,0.166,0.409369880666846
"ADRA2C",1.95560047213257e-05,-0.195418082217452,0.32,0.421,0.41319882375689
"SNX17",1.96019651817294e-05,-0.186085650163874,0.853,0.895,0.414169922324761
"USP1",1.96382756823691e-05,0.142743814409344,0.452,0.339,0.414937126892776
"METTL17",1.97377713279568e-05,0.160634965091647,0.636,0.519,0.4170393703884
"CELF3",1.97658421323835e-05,-0.102782635732125,0.042,0.112,0.417632478415132
"GNAI2",1.98947784919117e-05,-0.184587654971894,0.888,0.922,0.420356774755602
"PREX1",1.99117641188319e-05,0.191327184209187,0.819,0.727,0.420715664066799
"SCAND1",1.99192043830649e-05,-0.144138739360856,0.99,0.996,0.420872869409778
"EFHD2",2.00093679766695e-05,0.169987670847367,0.743,0.621,0.422777935979049
"QRSL1",2.02159340288936e-05,0.147976554728601,0.355,0.251,0.427142470096493
"MAP4K4",2.0282147785316e-05,0.1487779526756,0.553,0.431,0.428541500555941
"ZCCHC14",2.0329636153477e-05,0.149698355711814,0.548,0.428,0.429544882286814
"ZBED1",2.04327237199042e-05,0.160000741963247,0.494,0.384,0.431723019477856
"MAIP1",2.06358818595122e-05,0.1312543016521,0.509,0.384,0.436015547809633
"GJA4",2.06377351759665e-05,0.120546603848238,0.218,0.132,0.436054706532996
"STX6",2.06655122820674e-05,0.179968401754552,0.621,0.521,0.436641609007803
"G0S2",2.08444675399943e-05,0.148206176802409,0.21,0.128,0.440422754652539
"FUBP3",2.09000648079584e-05,0.186660680638442,0.729,0.62,0.441597469327353
"MOGS",2.09083697286408e-05,-0.199645269622655,0.765,0.767,0.441772943996451
"SGO2",2.09718243642745e-05,0.108306495035109,0.188,0.109,0.443113676992755
"SEPTIN2",2.10477577385395e-05,0.141006471428968,0.968,0.935,0.444718073257601
"C1QA",2.10989815311518e-05,-0.208171802261787,0.902,0.915,0.445800380771707
"DHRS13",2.11008955554487e-05,-0.216755689167415,0.465,0.537,0.445840822191075
"SERTAD1",2.13516615924741e-05,0.138849866493464,0.67,0.524,0.451139257787385
"CAPS",2.13819258779564e-05,0.163380317417986,0.885,0.814,0.451778711875341
"SCO2",2.1428606583264e-05,-0.195621746389823,0.721,0.778,0.452765028497785
"RAB32",2.1510467748367e-05,0.139786895597767,0.467,0.348,0.454494673055247
"FOXP4-AS1",2.15377907135033e-05,-0.128748682120382,0.076,0.157,0.455071979985611
"U62317.1",2.15771276558282e-05,-0.128748682120382,0.073,0.154,0.455903130239994
"INIP",2.1589838153629e-05,0.141655714943789,0.482,0.364,0.456171690348028
"ZNF695",2.16320744744268e-05,0.0779677420867421,0.105,0.048,0.457064101570165
"DDI2",2.17105918854821e-05,0.154581605825857,0.658,0.538,0.458723095948351
"RASSF1",2.17413563447323e-05,0.160359326967675,0.643,0.524,0.45937311820785
"BAK1",2.17910982668059e-05,-0.210493915338747,0.533,0.61,0.460424115279342
"STAU1",2.19171020413197e-05,0.165453945149701,0.866,0.824,0.463086449031044
"TWIST1",2.1952722471032e-05,-0.162947972780663,0.174,0.273,0.463839073090434
"SPTY2D1",2.21549394019486e-05,0.157979550032682,0.509,0.398,0.468111714623772
"MGAT4B",2.22165790252957e-05,0.161407722711806,0.922,0.858,0.469414098225472
"MTSS1",2.23682655495868e-05,-0.208108690623182,0.379,0.481,0.472619082797218
"ILKAP",2.24125913769844e-05,0.153132960974039,0.65,0.526,0.473555643204302
"SSR1",2.24299825917804e-05,-0.16275673835476,0.963,0.981,0.473923102181729
"PSMC6",2.26150687805549e-05,-0.18071120686895,0.807,0.873,0.477833788264345
"SH2D4A",2.26273907826119e-05,0.146418784571742,0.516,0.399,0.478094139845807
"CD302",2.26906879983126e-05,-0.158594397325946,0.203,0.307,0.479431546716348
"LPL",2.30883922166228e-05,0.0868889886639544,0.132,0.067,0.487834639145024
"CEP192",2.32039043219835e-05,0.142952115743938,0.315,0.218,0.490275294419189
"USP30",2.32902241976029e-05,0.134315471658987,0.389,0.279,0.492099147071151
"DEDD2",2.34109522866742e-05,0.151486855324873,0.726,0.629,0.494650010865139
"ZNF135",2.34175981182701e-05,0.134186750227556,0.501,0.379,0.49479043064093
"FGFR3",2.35446191096047e-05,0.154919442891863,0.425,0.315,0.497474257166837
"COX7A1",2.36727865804777e-05,0.147883327114134,0.249,0.161,0.500182307658913
"DDX31",2.40032884909019e-05,0.125488507802137,0.408,0.292,0.507165482524266
"SFSWAP",2.4009070734705e-05,0.162690916241887,0.658,0.537,0.507287655553582
"ELP6",2.40784143660622e-05,-0.201314033499791,0.484,0.564,0.508752817140528
"UGGT1",2.41726857624579e-05,0.164636351308785,0.667,0.553,0.510744677474974
"RPP25L",2.42077384710025e-05,0.154981257866729,0.719,0.597,0.511485306153811
"MINDY3",2.42618166978307e-05,0.139823449598932,0.379,0.27,0.512627925008464
"BCL10",2.449290710791e-05,0.132567633596133,0.384,0.273,0.51751063428303
"BDP1",2.45669901398237e-05,0.131537695046853,0.506,0.388,0.519075934664336
"SRRM2",2.46379030174583e-05,0.121242117728642,0.983,0.983,0.520574252855876
"RABAC1",2.46571021690849e-05,-0.130308643480119,0.993,0.997,0.520979911730596
"SBK1",2.4693685145118e-05,0.112085025100042,0.227,0.14,0.521752873431198
"ZBTB46",2.47241117672893e-05,0.107441003122617,0.227,0.139,0.522395757531055
"PTER",2.4732486810697e-05,0.147827737284982,0.428,0.319,0.522572713823218
"SMG1",2.48153532527942e-05,0.151191955275302,0.768,0.675,0.52432359887829
"RTN2",2.48261453407162e-05,0.173293525592009,0.704,0.581,0.524551624903992
"FAIM2",2.50395081153412e-05,-0.235338433538477,0.296,0.389,0.529059766969045
"ASPSCR1",2.5093815999807e-05,0.1676737344487,0.863,0.793,0.530207238259923
"INHBB",2.55345713057286e-05,0.117975502773628,0.364,0.254,0.53951995711874
"OLFML3",2.55477050940041e-05,0.180196900063089,0.479,0.375,0.539797460931212
"AMOTL2",2.5602420906014e-05,0.15470916607342,0.472,0.36,0.540953551323171
"SETD1B",2.57373633706714e-05,0.119294919989801,0.347,0.239,0.543804750658915
"PGF",2.58112583496942e-05,0.122742801796583,0.208,0.126,0.545366077670688
"ERBIN",2.59103017465506e-05,0.16247440397834,0.88,0.828,0.547458765602869
"AGBL5",2.5919625371093e-05,0.127019381661409,0.504,0.387,0.547655764465825
"WASF3",2.60138591897354e-05,-0.158994297955225,0.178,0.276,0.54964683081992
"ABCA3",2.6081843836162e-05,-0.204016247589214,0.474,0.561,0.551083278414268
"NANS",2.61003054479241e-05,-0.174010526225811,0.822,0.863,0.551473353809189
"LINC01703",2.61163620779153e-05,0.097861817610973,0.176,0.099,0.551812614344273
"E2F8",2.62573897766313e-05,0.102898866223499,0.137,0.071,0.554792388590442
"SEMA7A",2.62911155219229e-05,0.114147373624169,0.188,0.109,0.555504979862709
"NAXE",2.62937523053273e-05,0.136996162729856,0.988,0.98,0.555560692459261
"NEURL1B",2.64364244023435e-05,0.124307759282526,0.413,0.295,0.558575211197117
"ZNF468",2.64373604622684e-05,0.129933967081682,0.457,0.342,0.558594989207269
"ZNF266",2.65310236123713e-05,-0.125355736747081,0.098,0.186,0.560573997905794
"PLA2G4C",2.65847029190733e-05,-0.197362741800236,0.281,0.379,0.561708187977099
"PIFO",2.67098491604011e-05,-0.122790674196102,0.086,0.169,0.564352402910115
"TATDN2",2.70929037464381e-05,0.158623579767054,0.648,0.526,0.572445963258491
"TTC1",2.71786353840911e-05,0.150462419441947,0.77,0.656,0.574257387030462
"IKBKG",2.73826072710001e-05,0.124890818698675,0.67,0.519,0.578567109028962
"ZNF394",2.7409629439328e-05,0.133267810962171,0.355,0.249,0.57913806042356
"TOPORS",2.75364680146789e-05,0.130204496227652,0.384,0.273,0.58181803268215
"LGALS8",2.76279548056451e-05,0.131167614252892,0.966,0.959,0.583751057088474
"RNF152",2.78962589109027e-05,0.161453088402526,0.499,0.388,0.589420054528463
"CDIP1",2.79198974753982e-05,0.116864704549692,0.308,0.207,0.589919513757688
"POLA2",2.80376183402314e-05,0.151238726928899,0.345,0.245,0.592406837910748
"WDR75",2.80397177362243e-05,0.140004831693601,0.462,0.349,0.592451196048684
"PTPN2",2.82155464270694e-05,0.138906217301357,0.557,0.44,0.596166280457549
"REPS1",2.83067047556849e-05,0.131167614252892,0.455,0.334,0.598092364782866
"CMTR2",2.84917695005283e-05,0.142391237212029,0.616,0.495,0.602002597776662
"HACE1",2.85378557551057e-05,0.0950661383817058,0.213,0.128,0.602976354249628
"CDC37L1",2.86517299176793e-05,0.121020469015306,0.359,0.25,0.605382401430646
"SUV39H1",2.86710588549567e-05,0.144225600317748,0.328,0.228,0.605790802546381
"NSD2",2.88194131229956e-05,0.148006504366886,0.66,0.54,0.608925379875774
"RALGPS1",2.88218732850012e-05,0.12737701988775,0.289,0.193,0.608977360638791
"DICER1-AS1",2.89572490966132e-05,-0.160994281467922,0.225,0.328,0.61183771616234
"SPTBN4",2.90935452551114e-05,-0.101132710093476,0.039,0.107,0.614717517695249
"KIF27",2.9103827968095e-05,0.108252100717705,0.242,0.152,0.61493478113788
"AC008556.1",2.9116091572459e-05,-0.125384601905311,0.095,0.181,0.615193898834487
